,gene_name,exon_coverage,CDS_coverage,Transcript type,transcript_id_y,Gene stable ID
1084,CBWD5,5.412873358,8.790072913,retained_intron,ENST00000495615,ENSG00000147996
1085,CBWD5,5.412873358,8.790072913,retained_intron,ENST00000478650,ENSG00000147996
1086,CBWD5,5.412873358,8.790072913,protein_coding,ENST00000377384,ENSG00000147996
1087,CBWD5,5.412873358,8.790072913,retained_intron,ENST00000377380,ENSG00000147996
1088,CBWD5,5.412873358,8.790072913,processed_transcript,ENST00000441808,ENSG00000147996
1089,CBWD5,5.412873358,8.790072913,retained_intron,ENST00000486466,ENSG00000147996
1090,CBWD5,5.412873358,8.790072913,processed_transcript,ENST00000464913,ENSG00000147996
1091,CBWD5,5.412873358,8.790072913,protein_coding,ENST00000377392,ENSG00000147996
1092,GTF2IRD2,7.813221058,8.790203662,protein_coding,ENST00000405086,ENSG00000196275
1093,GTF2IRD2,7.813221058,8.790203662,protein_coding,ENST00000361071,ENSG00000196275
1094,GTF2IRD2,7.813221058,8.790203662,retained_intron,ENST00000484624,ENSG00000196275
1095,GTF2IRD2,7.813221058,8.790203662,retained_intron,ENST00000457594,ENSG00000196275
1096,GTF2IRD2,7.813221058,8.790203662,protein_coding,ENST00000417115,ENSG00000196275
1097,GTF2IRD2,7.813221058,8.790203662,protein_coding,ENST00000451013,ENSG00000196275
1098,GTF2IRD2,7.813221058,8.790203662,protein_coding,ENST00000453619,ENSG00000196275
1099,CLEC18C,8.595318741,8.866189364,protein_coding,ENST00000562923,ENSG00000157335
1100,CLEC18C,8.595318741,8.866189364,protein_coding,ENST00000541793,ENSG00000157335
1101,CLEC18C,8.595318741,8.866189364,protein_coding,ENST00000314151,ENSG00000157335
1102,CLEC18C,8.595318741,8.866189364,protein_coding,ENST00000565806,ENSG00000157335
1103,CLEC18C,8.595318741,8.866189364,protein_coding,ENST00000569347,ENSG00000157335
1104,CLEC18C,8.595318741,8.866189364,retained_intron,ENST00000564976,ENSG00000157335
1105,CLEC18C,8.595318741,8.866189364,retained_intron,ENST00000569201,ENSG00000157335
1106,CLEC18C,8.595318741,8.866189364,retained_intron,ENST00000569268,ENSG00000157335
1107,CLEC18C,8.595318741,8.866189364,protein_coding,ENST00000536907,ENSG00000157335
1108,CLEC18C,8.595318741,8.866189364,processed_transcript,ENST00000561612,ENSG00000157335
1109,AC139426.2,9.799600325,8.930249119,protein_coding,ENST00000435655,ENSG00000233812
1110,CBWD3,9.443878517,8.931194568,protein_coding,ENST00000578449,ENSG00000265880
1111,CBWD3,9.443878517,8.931194568,nonsense_mediated_decay,ENST00000579515,ENSG00000265880
1112,CBWD3,9.443878517,8.931194568,nonsense_mediated_decay,ENST00000577357,ENSG00000265880
1113,CBWD3,9.443878517,8.931194568,protein_coding,ENST00000584355,ENSG00000265880
1114,CBWD3,9.443878517,8.931194568,retained_intron,ENST00000584211,ENSG00000265880
1115,CBWD3,9.443878517,8.931194568,protein_coding,ENST00000360171,ENSG00000196873
1116,CBWD3,9.443878517,8.931194568,nonsense_mediated_decay,ENST00000377349,ENSG00000196873
1117,CBWD3,9.443878517,8.931194568,nonsense_mediated_decay,ENST00000377344,ENSG00000196873
1118,CBWD3,9.443878517,8.931194568,protein_coding,ENST00000478048,ENSG00000196873
1119,CBWD3,9.443878517,8.931194568,retained_intron,ENST00000469687,ENSG00000196873
1120,CBWD3,9.443878517,8.931194568,protein_coding,ENST00000377342,ENSG00000196873
1121,CKMT1A,8.620068554,9.069827976,protein_coding,ENST00000434505,ENSG00000223572
1122,CKMT1A,8.620068554,9.069827976,protein_coding,ENST00000411750,ENSG00000223572
1123,CKMT1A,8.620068554,9.069827976,nonsense_mediated_decay,ENST00000457648,ENSG00000223572
1124,CKMT1A,8.620068554,9.069827976,protein_coding,ENST00000413453,ENSG00000223572
1125,CKMT1A,8.620068554,9.069827976,protein_coding,ENST00000415044,ENSG00000223572
1126,CKMT1A,8.620068554,9.069827976,processed_transcript,ENST00000483604,ENSG00000223572
1127,CKMT1A,8.620068554,9.069827976,retained_intron,ENST00000479938,ENSG00000223572
1128,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000444908,ENSG00000170379
1129,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000518791,ENSG00000170379
1130,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000357344,ENSG00000170379
1131,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000441159,ENSG00000170379
1132,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000411935,ENSG00000170379
1133,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000409703,ENSG00000170379
1134,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000411497,ENSG00000170379
1135,FAM115C,6.906350602,9.111466765,protein_coding,ENST00000425618,ENSG00000170379
1136,GPR42,15.42043727,9.337654239,protein_coding,ENST00000454971,ENSG00000126251
1137,GPR42,15.42043727,9.337654239,protein_coding,ENST00000597214,ENSG00000126251
1138,RGPD8,8.60566394,9.381392782,protein_coding,ENST00000302558,ENSG00000169629
1139,RGPD8,8.60566394,9.381392782,protein_coding,ENST00000409750,ENSG00000169629
1140,RGPD8,8.60566394,9.381392782,nonsense_mediated_decay,ENST00000522286,ENSG00000169629
1141,RGPD8,8.60566394,9.381392782,protein_coding,ENST00000330575,ENSG00000169629
1142,RGPD8,8.60566394,9.381392782,retained_intron,ENST00000482903,ENSG00000169629
1143,RGPD8,8.60566394,9.381392782,protein_coding,ENST00000496537,ENSG00000169629
1144,RGPD8,8.60566394,9.381392782,retained_intron,ENST00000471422,ENSG00000169629
1145,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000165086,ENSG00000185864
1146,NPIPB4,10.62335187,9.603160421,retained_intron,ENST00000545367,ENSG00000185864
1147,NPIPB4,10.62335187,9.603160421,nonsense_mediated_decay,ENST00000542133,ENSG00000185864
1148,NPIPB4,10.62335187,9.603160421,retained_intron,ENST00000543660,ENSG00000185864
1149,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000541329,ENSG00000185864
1150,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000539318,ENSG00000185864
1151,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000341400,ENSG00000185864
1152,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000518761,ENSG00000185864
1153,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000543654,ENSG00000185864
1154,NPIPB4,10.62335187,9.603160421,nonsense_mediated_decay,ENST00000520808,ENSG00000185864
1155,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000542338,ENSG00000185864
1156,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000539191,ENSG00000185864
1157,NPIPB4,10.62335187,9.603160421,nonsense_mediated_decay,ENST00000536041,ENSG00000185864
1158,NPIPB4,10.62335187,9.603160421,nonsense_mediated_decay,ENST00000529969,ENSG00000185864
1159,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000540103,ENSG00000185864
1160,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000543449,ENSG00000185864
1161,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000541674,ENSG00000185864
1162,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000544693,ENSG00000185864
1163,NPIPB4,10.62335187,9.603160421,processed_transcript,ENST00000538859,ENSG00000185864
1164,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000415645,ENSG00000185864
1165,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000357370,ENSG00000185864
1166,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000451409,ENSG00000185864
1167,NPIPB4,10.62335187,9.603160421,protein_coding,ENST00000537951,ENSG00000185864
1168,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000359085,ENSG00000189013
1169,KIR2DL4,9.383782098,9.719397455,processed_transcript,ENST00000486965,ENSG00000189013
1170,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000345540,ENSG00000189013
1171,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000357494,ENSG00000189013
1172,KIR2DL4,9.383782098,9.719397455,processed_transcript,ENST00000463062,ENSG00000189013
1173,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000396293,ENSG00000189013
1174,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000346587,ENSG00000189013
1175,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000396289,ENSG00000189013
1176,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000396284,ENSG00000189013
1177,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000603382,ENSG00000271713
1178,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000605643,ENSG00000271713
1179,KIR2DL4,9.383782098,9.719397455,processed_transcript,ENST00000603698,ENSG00000271713
1180,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000604327,ENSG00000271713
1181,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000605092,ENSG00000271713
1182,KIR2DL4,9.383782098,9.719397455,processed_transcript,ENST00000604079,ENSG00000271713
1183,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000604047,ENSG00000271713
1184,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000603404,ENSG00000271713
1185,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000604007,ENSG00000271713
1186,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000575775,ENSG00000268214
1187,KIR2DL4,9.383782098,9.719397455,protein_coding,ENST00000597239,ENSG00000267854
1188,GOLGA8Q,9.60506126,9.779755729,protein_coding,ENST00000562783,ENSG00000178115
1189,GOLGA8Q,9.60506126,9.779755729,processed_transcript,ENST00000565941,ENSG00000178115
1190,GOLGA8Q,9.60506126,9.779755729,protein_coding,ENST00000333156,ENSG00000178115
1191,SPATA31A7,9.140960603,9.813848887,protein_coding,ENST00000355045,ENSG00000234734
1192,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000604445,ENSG00000234734
1193,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000491812,ENSG00000234734
1194,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000603014,ENSG00000234734
1195,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000604596,ENSG00000234734
1196,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000604785,ENSG00000234734
1197,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000604226,ENSG00000234734
1198,SPATA31A7,9.140960603,9.813848887,processed_transcript,ENST00000603237,ENSG00000234734
1199,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000450434,ENSG00000178809
1200,TRIM73,9.003402023,9.874583715,processed_transcript,ENST00000463766,ENSG00000178809
1201,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000430211,ENSG00000178809
1202,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000437796,ENSG00000178809
1203,TRIM73,9.003402023,9.874583715,retained_intron,ENST00000483979,ENSG00000178809
1204,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000323819,ENSG00000178809
1205,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000447409,ENSG00000178809
1206,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000571929,ENSG00000262895
1207,TRIM73,9.003402023,9.874583715,processed_transcript,ENST00000570933,ENSG00000262895
1208,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000577020,ENSG00000262895
1209,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000572482,ENSG00000262895
1210,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000573293,ENSG00000262895
1211,TRIM73,9.003402023,9.874583715,protein_coding,ENST00000572315,ENSG00000262895
1212,TRIM73,9.003402023,9.874583715,retained_intron,ENST00000571626,ENSG00000262895
1213,NOMO3,9.154944845,9.903627043,protein_coding,ENST00000399336,ENSG00000103226
1214,NOMO3,9.154944845,9.903627043,nonsense_mediated_decay,ENST00000576589,ENSG00000103226
1215,NOMO3,9.154944845,9.903627043,protein_coding,ENST00000263012,ENSG00000103226
1216,NOMO3,9.154944845,9.903627043,nonsense_mediated_decay,ENST00000575225,ENSG00000103226
1217,NOMO3,9.154944845,9.903627043,processed_transcript,ENST00000572830,ENSG00000103226
1218,NOMO3,9.154944845,9.903627043,processed_transcript,ENST00000570519,ENSG00000103226
1219,NOMO3,9.154944845,9.903627043,retained_intron,ENST00000576427,ENSG00000103226
1220,NOMO3,9.154944845,9.903627043,retained_intron,ENST00000576269,ENSG00000103226
1221,NOMO3,9.154944845,9.903627043,nonsense_mediated_decay,ENST00000576460,ENSG00000103226
1222,NOMO3,9.154944845,9.903627043,nonsense_mediated_decay,ENST00000572033,ENSG00000103226
1223,NOMO3,9.154944845,9.903627043,retained_intron,ENST00000574894,ENSG00000103226
1224,NOMO3,9.154944845,9.903627043,retained_intron,ENST00000574157,ENSG00000103226
1225,NOMO3,9.154944845,9.903627043,processed_transcript,ENST00000572932,ENSG00000103226
1226,NOMO3,9.154944845,9.903627043,retained_intron,ENST00000573635,ENSG00000103226
1227,NOMO3,9.154944845,9.903627043,processed_transcript,ENST00000571167,ENSG00000103226
1228,NOMO3,9.154944845,9.903627043,retained_intron,ENST00000570732,ENSG00000103226
1229,NOMO3,9.154944845,9.903627043,protein_coding,ENST00000570346,ENSG00000103226
1230,NOMO3,9.154944845,9.903627043,protein_coding,ENST00000538468,ENSG00000103226
1231,TBC1D3B,11.20865972,10.0266812,protein_coding,ENST00000454519,ENSG00000224226
1232,TBC1D3B,11.20865972,10.0266812,retained_intron,ENST00000588574,ENSG00000224226
1233,TBC1D3B,11.20865972,10.0266812,protein_coding,ENST00000586369,ENSG00000224226
1234,TBC1D3B,11.20865972,10.0266812,protein_coding,ENST00000589443,ENSG00000224226
1235,TBC1D3B,11.20865972,10.0266812,nonsense_mediated_decay,ENST00000589139,ENSG00000224226
1236,TBC1D3B,11.20865972,10.0266812,protein_coding,ENST00000398801,ENSG00000224226
1237,TBC1D3B,11.20865972,10.0266812,protein_coding,ENST00000565346,ENSG00000260069
1238,TBC1D3B,11.20865972,10.0266812,protein_coding,ENST00000568769,ENSG00000260069
1239,CBWD6,9.754030394,10.03722373,protein_coding,ENST00000416428,ENSG00000204790
1240,CBWD6,9.754030394,10.03722373,protein_coding,ENST00000377457,ENSG00000204790
1241,CBWD6,9.754030394,10.03722373,protein_coding,ENST00000377449,ENSG00000204790
1242,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000477430,ENSG00000204790
1243,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000466320,ENSG00000204790
1244,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000468061,ENSG00000204790
1245,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000468763,ENSG00000204790
1246,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000498101,ENSG00000204790
1247,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000495626,ENSG00000204790
1248,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000461037,ENSG00000204790
1249,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000485382,ENSG00000204790
1250,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000494632,ENSG00000204790
1251,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000461834,ENSG00000204790
1252,CBWD6,9.754030394,10.03722373,retained_intron,ENST00000377445,ENSG00000204790
1253,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000476973,ENSG00000204790
1254,CBWD6,9.754030394,10.03722373,protein_coding,ENST00000377441,ENSG00000204790
1255,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000470192,ENSG00000204790
1256,CBWD6,9.754030394,10.03722373,processed_transcript,ENST00000480351,ENSG00000204790
1257,CBWD6,9.754030394,10.03722373,protein_coding,ENST00000377439,ENSG00000204790
1258,CBWD6,9.754030394,10.03722373,protein_coding,ENST00000382399,ENSG00000204790
1259,MBD3L5,10.98047517,10.2545137,protein_coding,ENST00000329753,ENSG00000237247
1260,POTEM,10.87849282,10.33766441,protein_coding,ENST00000551509,ENSG00000187537
1261,POTEM,10.87849282,10.33766441,nonsense_mediated_decay,ENST00000547848,ENSG00000187537
1262,POTEM,10.87849282,10.33766441,nonsense_mediated_decay,ENST00000547722,ENSG00000187537
1263,GPR89B,6.278608186,10.35070781,protein_coding,ENST00000314163,ENSG00000188092
1264,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000488165,ENSG00000188092
1265,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000478307,ENSG00000188092
1266,GPR89B,6.278608186,10.35070781,protein_coding,ENST00000468618,ENSG00000188092
1267,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000491975,ENSG00000188092
1268,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000461786,ENSG00000188092
1269,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000488603,ENSG00000188092
1270,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000490955,ENSG00000188092
1271,GPR89B,6.278608186,10.35070781,protein_coding,ENST00000580001,ENSG00000264776
1272,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000582510,ENSG00000264776
1273,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000579326,ENSG00000264776
1274,GPR89B,6.278608186,10.35070781,protein_coding,ENST00000584429,ENSG00000264776
1275,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000584263,ENSG00000264776
1276,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000579757,ENSG00000264776
1277,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000580585,ENSG00000264776
1278,GPR89B,6.278608186,10.35070781,processed_transcript,ENST00000579615,ENSG00000264776
1279,MROH1,11.93046691,10.37113372,retained_intron,ENST00000569672,ENSG00000260383
1280,MROH1,11.93046691,10.37113372,retained_intron,ENST00000566817,ENSG00000260383
1281,MROH1,11.93046691,10.37113372,protein_coding,ENST00000562181,ENSG00000260383
1282,MROH1,11.93046691,10.37113372,protein_coding,ENST00000564535,ENSG00000260383
1283,MROH1,11.93046691,10.37113372,retained_intron,ENST00000563621,ENSG00000260383
1284,MROH1,11.93046691,10.37113372,protein_coding,ENST00000568089,ENSG00000260383
1285,MROH1,11.93046691,10.37113372,retained_intron,ENST00000562720,ENSG00000260383
1286,MROH1,11.93046691,10.37113372,processed_transcript,ENST00000566962,ENSG00000260383
1287,MROH1,11.93046691,10.37113372,retained_intron,ENST00000564799,ENSG00000260383
1288,MROH1,11.93046691,10.37113372,retained_intron,ENST00000532255,ENSG00000179832
1289,MROH1,11.93046691,10.37113372,retained_intron,ENST00000525287,ENSG00000179832
1290,MROH1,11.93046691,10.37113372,protein_coding,ENST00000423230,ENSG00000179832
1291,MROH1,11.93046691,10.37113372,protein_coding,ENST00000534366,ENSG00000179832
1292,MROH1,11.93046691,10.37113372,retained_intron,ENST00000527552,ENSG00000179832
1293,MROH1,11.93046691,10.37113372,protein_coding,ENST00000528919,ENSG00000179832
1294,MROH1,11.93046691,10.37113372,retained_intron,ENST00000534508,ENSG00000179832
1295,MROH1,11.93046691,10.37113372,processed_transcript,ENST00000527071,ENSG00000179832
1296,MROH1,11.93046691,10.37113372,retained_intron,ENST00000528664,ENSG00000179832
1297,MROH1,11.93046691,10.37113372,protein_coding,ENST00000398656,ENSG00000179832
1298,MROH1,11.93046691,10.37113372,protein_coding,ENST00000326134,ENSG00000179832
1299,MROH1,11.93046691,10.37113372,protein_coding,ENST00000544576,ENSG00000179832
1300,AREG,7.942303166,10.37901695,protein_coding,ENST00000395748,ENSG00000109321
1301,AREG,7.942303166,10.37901695,protein_coding,ENST00000502307,ENSG00000109321
1302,AREG,7.942303166,10.37901695,processed_transcript,ENST00000511560,ENSG00000109321
1303,AREG,7.942303166,10.37901695,protein_coding,ENST00000264487,ENSG00000109321
1304,CCL4L2,9.628479231,10.43311961,protein_coding,ENST00000394465,ENSG00000197262
1305,CCL4L2,9.628479231,10.43311961,protein_coding,ENST00000339270,ENSG00000197262
1306,CCL4L2,9.628479231,10.43311961,protein_coding,ENST00000482104,ENSG00000197262
1307,CCL4L2,9.628479231,10.43311961,retained_intron,ENST00000590761,ENSG00000197262
1308,CCL4L2,9.628479231,10.43311961,protein_coding,ENST00000394463,ENSG00000197262
1309,CCL4L2,9.628479231,10.43311961,protein_coding,ENST00000378342,ENSG00000197262
1310,TBC1D3F,10.78443101,10.49375718,protein_coding,ENST00000327454,ENSG00000185128
1311,TBC1D3F,10.78443101,10.49375718,nonsense_mediated_decay,ENST00000442786,ENSG00000185128
1312,TBC1D3F,10.78443101,10.49375718,retained_intron,ENST00000513862,ENSG00000185128
1313,TBC1D3F,10.78443101,10.49375718,protein_coding,ENST00000505415,ENSG00000185128
1314,TBC1D3F,10.78443101,10.49375718,protein_coding,ENST00000378174,ENSG00000185128
1315,TBC1D3F,10.78443101,10.49375718,protein_coding,ENST00000539424,ENSG00000185128
1316,PLA2G10,12.99001662,10.50543702,protein_coding,ENST00000438167,ENSG00000069764
1317,PLA2G10,12.99001662,10.50543702,nonsense_mediated_decay,ENST00000567462,ENSG00000069764
1318,OR2T35,10.57708056,10.55846574,protein_coding,ENST00000317450,ENSG00000177151
1319,NUTM2A,10.60868867,10.57715576,protein_coding,ENST00000381707,ENSG00000184923
1320,NUTM2A,10.60868867,10.57715576,protein_coding,ENST00000381689,ENSG00000184923
1321,PRAMEF7,14.01126413,10.72126272,protein_coding,ENST00000330881,ENSG00000204510
1322,PRAMEF7,14.01126413,10.72126272,protein_coding,ENST00000361079,ENSG00000204510
1323,VCX3B,12.54390962,10.72285294,protein_coding,ENST00000381032,ENSG00000205642
1324,VCX3B,12.54390962,10.72285294,protein_coding,ENST00000453306,ENSG00000205642
1325,VCX3B,12.54390962,10.72285294,protein_coding,ENST00000444481,ENSG00000205642
1326,VCX3B,12.54390962,10.72285294,protein_coding,ENST00000440654,ENSG00000205642
1327,VCX3B,12.54390962,10.72285294,protein_coding,ENST00000381029,ENSG00000205642
1328,FAM21A,9.649417789,10.7301639,nonsense_mediated_decay,ENST00000434114,ENSG00000099290
1329,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000282633,ENSG00000099290
1330,FAM21A,9.649417789,10.7301639,processed_transcript,ENST00000492914,ENSG00000099290
1331,FAM21A,9.649417789,10.7301639,processed_transcript,ENST00000476514,ENSG00000099290
1332,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000454806,ENSG00000099290
1333,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000351071,ENSG00000099290
1334,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000314664,ENSG00000099290
1335,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000399339,ENSG00000099290
1336,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000606663,ENSG00000272064
1337,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000605966,ENSG00000272064
1338,FAM21A,9.649417789,10.7301639,nonsense_mediated_decay,ENST00000606795,ENSG00000272064
1339,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000606580,ENSG00000272064
1340,FAM21A,9.649417789,10.7301639,processed_transcript,ENST00000607764,ENSG00000272064
1341,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000607170,ENSG00000272064
1342,FAM21A,9.649417789,10.7301639,processed_transcript,ENST00000607409,ENSG00000272064
1343,FAM21A,9.649417789,10.7301639,protein_coding,ENST00000607621,ENSG00000272064
1344,ANXA8L2,10.08020098,10.73627532,protein_coding,ENST00000340243,ENSG00000186807
1345,ANXA8L2,10.08020098,10.73627532,protein_coding,ENST00000374277,ENSG00000186807
1346,ANXA8L2,10.08020098,10.73627532,protein_coding,ENST00000538825,ENSG00000186807
1347,ANXA8L2,10.08020098,10.73627532,protein_coding,ENST00000449464,ENSG00000186807
1348,RP11-347C12.3,9.796592489,10.75041237,protein_coding,ENST00000550538,ENSG00000258130
1349,RP11-347C12.3,9.796592489,10.75041237,protein_coding,ENST00000568353,ENSG00000258130
1350,RP11-347C12.3,9.796592489,10.75041237,protein_coding,ENST00000549390,ENSG00000258130
1351,RP11-347C12.3,9.796592489,10.75041237,retained_intron,ENST00000566470,ENSG00000258130
1352,RP11-347C12.3,9.796592489,10.75041237,processed_transcript,ENST00000568109,ENSG00000258130
1353,DEFB107A,13.75101008,10.75543107,protein_coding,ENST00000335021,ENSG00000186572
1354,GOLGA8T,10.11240384,10.83644774,protein_coding,ENST00000569052,ENSG00000261247
1355,GOLGA8T,10.11240384,10.83644774,processed_transcript,ENST00000565649,ENSG00000261247
1356,GTF2H2C,12.18125786,10.85810008,protein_coding,ENST00000512736,ENSG00000183474
1357,GTF2H2C,12.18125786,10.85810008,nonsense_mediated_decay,ENST00000514069,ENSG00000183474
1358,GTF2H2C,12.18125786,10.85810008,nonsense_mediated_decay,ENST00000511629,ENSG00000183474
1359,GTF2H2C,12.18125786,10.85810008,retained_intron,ENST00000502619,ENSG00000183474
1360,GTF2H2C,12.18125786,10.85810008,nonsense_mediated_decay,ENST00000506129,ENSG00000183474
1361,GTF2H2C,12.18125786,10.85810008,protein_coding,ENST00000510979,ENSG00000183474
1362,GTF2H2C,12.18125786,10.85810008,protein_coding,ENST00000514162,ENSG00000183474
1363,GTF2H2C,12.18125786,10.85810008,protein_coding,ENST00000380729,ENSG00000183474
1364,GTF2H2C,12.18125786,10.85810008,processed_transcript,ENST00000505737,ENSG00000183474
1365,GTF2H2C,12.18125786,10.85810008,nonsense_mediated_decay,ENST00000446221,ENSG00000183474
1366,GTF2H2C,12.18125786,10.85810008,retained_intron,ENST00000508325,ENSG00000183474
1367,GTF2H2C,12.18125786,10.85810008,protein_coding,ENST00000507595,ENSG00000183474
1368,GTF2H2C,12.18125786,10.85810008,retained_intron,ENST00000502599,ENSG00000183474
1369,GTF2H2C,12.18125786,10.85810008,retained_intron,ENST00000503604,ENSG00000183474
1370,GTF2H2C,12.18125786,10.85810008,processed_transcript,ENST00000513959,ENSG00000183474
1371,GTF2H2C,12.18125786,10.85810008,protein_coding,ENST00000508344,ENSG00000183474
1372,GOLGA6D,10.70442185,10.8992774,protein_coding,ENST00000434739,ENSG00000140478
1373,RP11-1118M6.1,10.45714443,10.90620648,,,
1374,AL603965.1,10.16239109,10.91752897,protein_coding,ENST00000335083,ENSG00000215033
1375,GTF2IRD2B,10.9083017,11.03368868,processed_transcript,ENST00000529695,ENSG00000174428
1376,GTF2IRD2B,10.9083017,11.03368868,retained_intron,ENST00000398546,ENSG00000174428
1377,GTF2IRD2B,10.9083017,11.03368868,protein_coding,ENST00000356115,ENSG00000174428
1378,GTF2IRD2B,10.9083017,11.03368868,protein_coding,ENST00000312575,ENSG00000174428
1379,GTF2IRD2B,10.9083017,11.03368868,retained_intron,ENST00000483059,ENSG00000174428
1380,GTF2IRD2B,10.9083017,11.03368868,nonsense_mediated_decay,ENST00000423666,ENSG00000174428
1381,GTF2IRD2B,10.9083017,11.03368868,retained_intron,ENST00000528574,ENSG00000174428
1382,GTF2IRD2B,10.9083017,11.03368868,retained_intron,ENST00000526399,ENSG00000174428
1383,GTF2IRD2B,10.9083017,11.03368868,retained_intron,ENST00000472837,ENSG00000174428
1384,GTF2IRD2B,10.9083017,11.03368868,protein_coding,ENST00000394939,ENSG00000174428
1385,GTF2IRD2B,10.9083017,11.03368868,processed_transcript,ENST00000478628,ENSG00000174428
1386,GTF2IRD2B,10.9083017,11.03368868,protein_coding,ENST00000430511,ENSG00000174428
1387,GTF2IRD2B,10.9083017,11.03368868,protein_coding,ENST00000418185,ENSG00000174428
1388,RASA4B,10.9643887,11.09022254,retained_intron,ENST00000477184,ENSG00000170667
1389,RASA4B,10.9643887,11.09022254,retained_intron,ENST00000488284,ENSG00000170667
